unique_id,billed_entity_name,billed_entity_number,billed_entity_phone,billed_entity_email,billed_entity_city,billed_entity_state,billed_entity_zip
4273419b-b0be-42cf-b498-376232c8b284,AUGUSTA SCHOOL DISTRICT,133354,715-286-2236,,AUGUSTA,WI,54722
b0343470-2ce4-48c6-9eee-bdec88bf5b74,Siouxland Christian School,17033730,712-276-4732,,SIOUX CITY,IA,51106
fefde478-325e-49f3-915b-6d948d1066f7,WAUCONDA COMM UNIT DIST 118,135330,847-526-7690,,WAUCONDA,IL,60084
6be5c32a-1d51-4ace-b839-12e320bbaa58,MAGOFFIN CO SCHOOL DISTRICT,128919,606-349-6117,,SALYERSVILLE,KY,41465
2c84ac3a-b22e-4b8c-a067-b00ef125e5df,NORTH STAR SCHOOL DISTRICT 99M a.k.a. NORTH STAR PUBLIC SCHOOLS,16033377,406-355-4481,,RUDYARD,MT,59540
7197543e-68fe-4cf0-ac42-1bc0be8169b2,LEEDEY PUBLIC SCHOOL,139938,580-488-3424,,LEEDEY,OK,73654
379ec9a1-412f-4bd6-ac89-8dc8d3d77f02,LITCHFIELD COMM SCHOOL DIST,131449,517-542-2388,jrobinson@litchfieldschools.com,LITCHFIELD,MI,49252
c4a96167-258d-4d41-9fbc-a12e68d588f8,SPENCER COUNTY PUBLIC LIBRARY,128756,502-477-8137,,TAYLORSVILLE,KY,40071
02e6132d-791c-44ea-b58b-7aa2836774ad,Chesterton Academy of The Twin Cities,17035741,952-378-1779,,HOPKINS,MN,55343
20526a12-bf49-40ef-b90d-252f0bfd5007,WENTZVILLE  R-IV SCHOOL DISTRICT,136957,636-332-3751,greglawrence@wsdr4.org,WENTZVILLE,MO,63385
a4a9edad-9e5b-40ad-b729-57a3b4c42820,MT PLEASANT I.S.D.,140598,903-575-2000,,MOUNT PLEASANT,TX,75455
ee6ee722-ea36-4508-a32b-afb4d5dd5c9f,LINCOLN SCHOOL DISTRICT R 2,137384,660-547-3514,,LINCOLN,MO,65338
f64b367b-0260-431f-970d-9ce8e890a6a7,MADISON CHAMPAIGN EDUCATIONAL SERVICE CENTER,231859,937-484-1557,,URBANA,OH,43078
53a12fdf-78c5-4c0e-84ea-d9db5288613c,LAKE TRAVIS INDEP SCH DISTRICT,141749,512-533-6000,,AUSTIN,TX,78738
efd6a698-2671-472d-a3f7-1564f55e84cc,PASSAIC COUNTY TECHNICAL INSTITUTE,122859,973-790-6000,,WAYNE,NJ,07470
943b56a7-26a9-4cf9-b344-046f031163c2,CLINTON MACOMB PUBLIC LIBRARY,195133,586-226-5017,,CLINTON TWNSP,MI,48038
7987261e-3f68-428e-b429-72c385ca75c1,MARISSA PUBLIC LIBRARY,136466,618-295-2825,marissalibrary@hotmail.com,MARISSA,IL,62257
05244f7f-d915-47c7-955d-a42c0c2469f2,LEWIS USD 502,138044,620-324-5547,luke.snyder@usd502.com,LEWIS,KS,67552
f5052936-79ec-4335-8be7-1867136ba69f,WAUCONDA COMM UNIT DIST 118,135330,847-526-7690,,WAUCONDA,IL,60084
087acf09-d8b7-441c-9c61-c66532093fa7,RICHEY PUBLIC SCHOOL DISTRICT,134828,406-773-5680,,RICHEY,MT,59259
f70e6cd1-d0c9-4182-969d-1d7dbede1513,WAUCONDA COMM UNIT DIST 118,135330,847-526-7690,,WAUCONDA,IL,60084
c372b9f0-8506-4c68-83a4-d021324b8dda,NEWTON PUBLIC LIBRARY & MUSEUM,136565,618-783-8141,,NEWTON,IL,62448
2db090aa-3b12-480e-b54a-77edfc0ecc34,NORTH CALLAWAY SCHOOL DIST R 1,137355,573-386-2214,,KINGDOM CITY,MO,65262
672f1073-6cd1-4f1c-a3b9-6e61cd2c4bb4,Charlo School District 7 J a.k.a. Charlo Public Schools,135118,406-644-2206,,Charlo,MT,59824
c4c4ecb1-865a-4aa4-adfe-6e1d033037b3,ALABASTER CITY SCHOOL DISTRICT,16072484,205-663-8400,anthony.kingston@acsboe.org,ALABASTER,AL,35007
bafd5b98-07fc-4c40-97f9-eb5025c97f03,LEARN CHARTER SCHOOL NETWORK,16056899,773-584-4399,dmoore@learncharter.org,CHICAGO,IL,60612
95ab2e21-46f1-44cc-8e37-89b2903af139,Learn DC Charter School,17026860,773-584-4399,dmoore-dc@learncharter.org,Washington,DC,20032
2e5c83ca-00d0-48ea-ada0-ea5a0cf3d75c,ST IGNATIUS SCHOOL,10774,718-861-9087,RDARRELL@SIS-NATIVITY.ORG,BRONX,NY,10474
1526e88b-a649-4c4c-a672-066e32dc54f8,LEARNING WORKS CHARTER SCHOOL,16057509,626-564-2871,tomoko@learningworkscharter.com,PASADENA,CA,91107
1042d483-6af5-4d6c-aa04-2ba58d875966,CARL JUNCTION SCHOOL DIST R 1,137289,417-649-7026,,CARL JUNCTION,MO,64834
942a6ca8-e31f-4e96-b95d-da3c4e26ebc2,HOPEWELL CITY SCHOOL DISTRICT,126554,804-541-6400,,HOPEWELL,VA,23860
7fb507cf-1155-4e59-957a-a2c75d1e71b9,TOULON PUBLIC LIBRARY DISTRICT,136109,309-286-5791,toulonlibrary@gmail.com,TOULON,IL,61483
20f1c6c3-de18-4941-95e8-98dc96455317,PEORIA UNIFIED SCHOOL DISTRICT #11,143028,623-486-6072,lpmiller@pusd11.net,GLENDALE,AZ,85306
d6ed20a4-cf1c-4ba0-839d-b122ef3532c5,Sweet Grass County High School District,134701,406-932-5993,,Big Timber,MT,59011
5ca6e35f-357e-40e8-ab7f-a88b11cb7404,SUNBURST SCHOOL DISTRICT 2 a.k.a. Sunburst K-12 Schools,134975,406-937-2811,tbucklin@sunburst.k12.mt.us,SUNBURST,MT,59482
b46ab5f2-88d1-4820-8e3f-d85caf0caf46,DOUGLAS UNIFIED SCHOOL DIST 27,143073,520-364-2447,,DOUGLAS,AZ,85607
f1367f96-d4d6-43cc-89f4-66d2d2a2f459,IMAGINE AVONDALE SCHOOLS,17027137,623-344-1730,,Avondale,AZ,85323
49615f55-2100-4790-ad2c-070908251f25,HARRISON SCHOOL DISTRICT 23 a.k.a. HARRISON K-12 SCHOOLS,135083,406-685-3428,,HARRISON,MT,59735
1eb92380-8d63-4ef8-b230-91b5cd3ad3f6,COPPELL INDEP SCHOOL DISTRICT,140450,214-496-6000,mcooper@coppellisd.com,COPPELL,TX,75019
52204aaa-741b-4a1b-bb22-e721dd866e0d,HIGHWOOD SCHOOL DISTRICT 4 a.k.a. HIGHWOOD PUBLIC SCHOOLS,134950,406-733-2081,,HIGHWOOD,MT,59450
cc95709e-2c33-4ed1-99c7-11f5b1217c45,Westport Public Schools,122626,203-341-1025,cpalmer@westport.k12.ct.us,WESTPORT,CT,06880
476a758d-c68a-45c9-84eb-48c6144aec9f,NAPOLEON COMM SCHOOL DISTRICT,131454,517-536-8667,,NAPOLEON,MI,49261
92f0b378-546c-44d9-8804-602b6c6c56a9,GARRETT COUNTY SCHOOL DISTRICT,126396,301-334-8900,,OAKLAND,MD,21550
d954cbc4-6c77-4459-8c91-e78d937bc14d,VERMILION ASSN FOR SPECIAL ED,136293,217-443-8273,,Tilton,IL,61833
08d30c16-c067-4e25-8465-3a387ca2f243,Freedom Classical Academy,17022630,702-533-1896,,North Las Vegas,NV,89081
c1dfc879-0bc3-44c1-879e-a190192be8ca,HARTFORD PUBLIC SCHOOL DIST,131338,269-621-7002,marsha@hpsmi.org,HARTFORD,MI,49057
d5efd6c2-a59d-448b-a719-2c56e46ba35f,STANFORD PUBLIC SCHOOL DISTRICT a.k.a. Stanford K-12 Schools,134974,406-566-2265,,STANFORD,MT,59479
f6c02a2a-6692-40eb-9997-6e534b351fb3,DERBY UNIFIED SCHOOL DIST 260,137844,316-788-8418,delledge@usd260.com,DERBY,KS,67037
cd07bd4d-bb1b-44de-ac68-75f6b1ad89c4,LAKE CO SPECIAL EDUC COOP,135247,847-548-8470,,GAGES LAKE,IL,60030
d00f81ba-f0c7-476b-90a5-e6b9250f3e4e,SOUTH-WESTERN CITY SCHOOL DIST,129133,614-801-3000,,GROVE CITY,OH,43123
578e2a4b-2fa2-4045-8090-fbfaa37e0f62,BULLARD INDEP SCHOOL DISTRICT,140723,903-894-6639,,BULLARD,TX,75757
79a05334-6c7c-4905-b29b-6447a8d72664,EAST RAMAPO CTRL SCHOOL DIST,123755,845-577-6084,lmacias@ercsd.org,SPRING VALLEY,NY,10977
23c13162-0b6e-4eda-98b8-1e624ffbffed,BOULDER VALLEY SCH DIST R E 2,142164,303-447-1010,,BOULDER,CO,80303
b2dbcfde-18b9-4232-a5bb-160025f62512,AMADOR COUNTY UNIF SCHOOL DIST,144558,209-223-1750,,JACKSON,CA,95642
672af5e0-f460-4327-adf3-ba0a468c9a66,NEW HYDE PK-GARDEN CTY PK DIST,123783,516-352-6257,,NEW HYDE PARK,NY,11040
e8d248e4-3407-477c-bca6-6b24a1e5a342,GOSHEN COMMUNITY SCHOOLS,130365,574-533-8631,,GOSHEN,IN,46526
8ea011ae-03bd-4626-8854-662bb7c606f3,AMADOR COUNTY UNIF SCHOOL DIST,144558,209-223-1750,,JACKSON,CA,95642
e6649dbd-e7e4-4f6e-a55b-665725ab53cd,SIMI VALLEY UNIF SCHOOL DIST,143824,805-520-4555,philip.scrivano@simivalleyusd.org,SIMI VALLEY,CA,93065
9218a93f-b1d4-438d-a700-4acb411aa174,LAWRENCE UNION FREE SCH DIST,123841,516-295-7078,,LAWRENCE,NY,11559
31ccb019-13be-406c-9fc9-f128469f5b3e,ELYRIA CITY SCHOOL DISTRICT,129418,440-284-8289,kokaibrian@elyriaschools.org,ELYRIA,OH,44035
0c53d74b-c798-40b3-902e-250a3e69cbad,UNIONDALE UNION FREE SCHOOL DISTRICT,123833,516-560-8802,sepstein@uniondaleschools.org,UNIONDALE,NY,11553
4f99bbfe-9a1c-431c-8958-f3ca3349d696,MT VERNON COMM SCHOOL CORP,130194,317-485-3100,erate@mvcsc.k12.in.us,FORTVILLE,IN,46040
3a128c6d-762b-40d7-a3a0-4d1780220841,OKARCHE INDEP SCH DISTRICT 105,139977,405-263-7300,,OKARCHE,OK,73762
ac9cb7f1-bb92-4ca6-b9c8-c8f597a673d7,ELEANOR ROOSEVELT COMMUNITY LEARNING CENTER,16058965,559-592-9160,,VISALIA,CA,93292
5ae35b6f-c478-449b-b00b-357021ec12d8,WYOLA SCHOOL DISTRICT 29 a.k.a. Wyola Elementary,134779,406-343-2722,,WYOLA,MT,59089
7f1acc79-52ee-4927-972c-14fb90632736,OKARCHE INDEP SCH DISTRICT 105,139977,405-263-7300,,OKARCHE,OK,73762
68dabd62-205e-4081-b415-9996265e35b1,HAMLIN SCHOOL,108215,415-922-0300,,SAN FRANCISCO,CA,94115
c22e5f47-bcd0-46dc-b7ab-0d1f46e61c58,BANTA UNIFIED SCHOOL DISTRICT,144426,209-229-4651,mtowers@bantasd.org,TRACY,CA,95304
04b6f397-3f1c-4820-aef0-e1d9a9fe7fce,TERRA BELLA UNION ELEMENTAY SCHOOL DISTRICT,143905,559-535-4451,fhbetry@tbuesd.org,TERRA BELLA,CA,93270
3ff5609b-3d55-4513-b6d6-f06d9507408c,CENTRAL COLUMBIA SCHOOL DIST,125845,570-784-2850,,BLOOMSBURG,PA,17815
05c7a306-bd86-46be-b555-72ad9038d345,VALLEY HOME JOINT SCHOOL DIST,227677,209-814-0117,,VALLEY HOME,CA,95361
d20f5486-6b49-41ee-bc9f-286bb9c2a6be,SHAWNEE INDEP SCHOOL DIST I-93,140324,405-273-0653,smaple@shawnee.k12.ok.us,SHAWNEE,OK,74801
972539b0-4794-45a3-b192-606d747a5e53,CITRUS COUNTY SCHOOL DISTRICT,127864,352-726-1931,,INVERNESS,FL,34450
f9daffb2-6447-47f2-bf4a-8d991a33481a,WEATHERFORD SCHOOL DISTRICT 26,139822,580-772-3327,,WEATHERFORD,OK,73096
293ff081-b4a4-4d62-80d1-2203a6201fa0,PELLA COMMUNITY SCHOOL,131932,641-628-1111,ben.bollard@pellaschools.org,PELLA,IA,50219
29fe4773-182f-4e10-b2f6-bf134a737254,COLONIAL SCHOOL DISTRICT,126234,610-834-1670,,PLYMOUTH MTNG,PA,19462
3732c7fb-d602-4627-8ab6-7ac8bdd322e2,WOODRIDGE LOCAL SCHOOL DISTRICT,174732,330-928-9074,,PENINSULA,OH,44264
ce90fc3d-fae8-4a59-836e-f9233cf5e7fe,KETTERING CITY SCHOOL DISTRICT,129983,937-499-1400,,KETTERING,OH,45429
9d5a62ec-ea96-43b7-a41c-b1d14634e311,WOODRIDGE LOCAL SCHOOL DISTRICT,174732,330-928-9074,,PENINSULA,OH,44264
592c4e52-b4c7-489e-be52-d431992acce1,CITY OF MCALLEN,16077197,956-681-3111,khoran@mcallen.net,MCALLEN,TX,78501
95b181b9-cd89-4c8c-834b-d92bd19cc7ba,Oakland Network for Education Consortium,17001962,248-209-2000,Tammy.Evans@oakland.k12.mi.us,Waterford,MI,48328
14afe2da-a3f5-4e9f-9be7-0ad68f36ef81,Watchung Hills Reg High School District,122724,908-647-4800,,Warren,NJ,07059
c1fbe13e-1625-468f-b60a-3e678ca5c096,CHOCTAW-NICOMA PARK SCH DIST,139755,405-769-9853,,CHOCTAW,OK,73020
7a18a6de-1771-4c28-9bec-4a4e24c4f533,LOCUST VALLEY CTRL SCHOOL DIST,123842,516-277-5100,,LOCUST VALLEY,NY,11560
d1018c8c-99cf-48db-b7dc-56c606edf182,CREST UNIFIED SCHOOL DIST 479,137564,620-852-3540,jdupont@usd479.org,COLONY,KS,66015
a2f535cd-ec51-4381-97fb-074657b9bcf7,PLAINSBURG ELEM SCH DISTRICT,144389,209-389-4707,,MERCED,CA,95340
ecf878ad-9ae8-4a2c-b95f-5d36105da470,TRINITY LUTHERAN SCHOOL,75859,573-636-7807,,JEFFERSON CITY,MO,65109
240a9482-3eb8-4d33-9672-343a85275c75,TURNER SCHOOL DISTRICT 43 a.k.a. Turner Public Schools,135012,406-379-2219,,TURNER,MT,59542
cb45530b-7011-4ae6-b883-3b5488722e1b,TWIN BRIDGES SCHOOL DISTRICT 7 a.k.a. TWIN BRIDGES K-12 SCHOOLS,135096,406-684-5656,,TWIN BRIDGES,MT,59754
7fb391c4-efb4-4f6a-b84c-4e0577770112,NEW BOSTON LOCAL SCHOOL DIST,130049,740-456-4559,,NEW BOSTON,OH,45662
e2f4590c-9d0e-4b26-84ae-cfdc3abd5c17,EDGEWOOD HIGH SCHOOL,61788,608-257-1023,beth.steffen@edgewoodhs.org,MADISON,WI,53711
f49caaf3-87a5-4f8b-8170-b85276532a6d,ST. FRANCIS CATHOLIC ACADEMY,17005599,352-376-6545,SFCA@OES.DOSAFL.COM,GAINESVILLE,FL,32606
15218b3c-5760-48a9-a1ff-d2c79d40a47a,CONVENT OF THE SACRED HEART SCHOOL,6326,203-531-6500,haeselerk@cshct.org,GREENWICH,CT,06831
c0ba1acf-b86b-4626-b4c3-dbe419861103,NASHOBA REG SCHOOL DISTRICT,120326,978-779-0539,,BOLTON,MA,01740
1eb8d1fd-71ca-42c7-964c-ae06cdb54a25,TISBURY SCHOOL DISTRICT,120656,508-693-2007,,VINEYARD HAVEN,MA,02568
02decce8-7022-42bf-9c09-100c2a63c9f4,CENTRAL CATHOLIC HIGH SCHOOL,1036,978-682-0260,ddefillippo@centralcatholic.net,LAWRENCE,MA,01841
45c711c7-c65d-4ff1-b353-d9905cebdb62,ARCHDIOCESE OF ATLANTA SCHOOLS,127320,404-920-7700,,SMYRNA,GA,30080
068fb674-22ca-4507-81d6-0bfab0f6cc08,Christ the King Catholic School,35107,904-724-2954,stephanie.engelhardt@ctkschooljax.com,JACKSONVILLE,FL,32211
d755fb0e-404b-4966-85ff-80d0e5624152,CALVARY EPISCOPAL SCHOOL INC,89503,281-342-3161,,RICHMOND,TX,77469
351f3e3f-b874-4d2f-8d9c-a966b5c2f4a1,MANSFIELD TWP SCHOOL DISTRICT,123183,609-298-2037,,COLUMBUS,NJ,08022
af503d98-fd33-4f68-a472-d1df331f6817,SACO SCHOOL DISTRICT 12 A & B a.k.a. Saco Public Schools,134829,406-527-3533,,SACO,MT,59261
449d732b-57db-401c-8a51-3eb633613528,Brilla NJ Charter School,17033886,201-802-8065,,Paterson,NJ,07505
89638e92-b796-4725-97fc-6adfd94b35de,ALBANY R-III SCHOOL DISTRICT,137157,660-726-3911,eoligschlaeger@albany.k12.mo.us,ALBANY,MO,64402
0098020b-ab9b-4711-9897-89606315b3e8,HAMILTON COUNTY LIBRARY,138198,620-384-5622,director@syracuselibrary.info,SYRACUSE,KS,67878
bddddbf2-fdf4-4870-bf73-2443f62f99c9,HAMILTON COUNTY LIBRARY,138198,620-384-5622,director@syracuselibrary.info,SYRACUSE,KS,67878
75999e8a-d2a9-4d5f-804c-098f8d7c703e,EPIPHANY CATHOLIC SCHOOL,34747,386-752-2320,sconway@dosafl.com,LAKE CITY,FL,32025
3f7e44af-7a74-48db-a09c-2d2a196ed38c,BIRMINGHAM PUBLIC SCHOOL DIST,130794,248-203-3000,zriley-kelley@birmingham.k12.mi.us,Beverly Hills,MI,48025
c10d1c0a-ee13-4087-9d8e-c75ee4d01b1b,DAKOTA COUNTY LIBRARY,133572,651-450-2925,mona.dcl@melsa.org,EAGAN,MN,55123
a37adae8-b706-4072-9a15-78f192f9fcf2,NATIVITY ELEMENTARY SCHOOL,36381,954-983-4981,,HOLLYWOOD,FL,33021
0c2b56ed-b5bd-4220-8030-3ebbb2a24994,KIPP METRO ATLANTA COLLABORATIVE,16050635,404-924-6310,,ATLANTA,GA,30331
53eb9d80-96ad-4f03-b410-8f719471c27c,Palmer Catholic Academy,16061266,904-543-8515,JKURZANSKI@PCAPCV.ORG,PONTE VEDRA BEACH,FL,32082
21f17d78-0501-4422-b4ca-df1a9124b643,BEAVER AREA SCHOOL DISTRICT,125144,724-774-0250,sebekd@basd.k12.pa.us,BEAVER,PA,15009
2c51aa3c-8581-4355-99be-c80faeb3e876,MOUNTAIN REGIONAL LIBRARY SYSTEM,127372,706-379-1327,director@mountainlibrary.com,YOUNG HARRIS,GA,30582
8ec54f2f-8e5b-482a-acf9-0d76a953b0de,Region 18 ESA,17020713,432-563-2380,,Austin,TX,78746
332f7878-5529-4ef8-a53c-40be3ace1195,ST JOHN VIANNEY REGIONAL HIGH SCHOOL,8001,732-739-0800,,HOLMDEL,NJ,07733
b2dca2b9-2d2f-4040-b616-185963fc44a2,STEM ME2 ACADEMY INC,16082007,330-729-4000,mara.banfield@mahoningctc.com,Canfield,OH,44406
4eced748-63f0-49a2-9ccd-f86b87daf339,AINSWORTH COMMUNITY SCHOOLS,139079,402-387-2333,dhafer@ainsworthschools.org,AINSWORTH,NE,69210
c6f12a67-b3f2-4bd7-bc29-3e6e971ab818,CHRIST THE CORNERSTONE LUTHERAN SCHOOL,104356,619-566-1741,info@ctc-academy.org,SAN DIEGO,CA,92126
e7ba088a-7a95-4202-b5c3-9ad64f1dc496,MAHONING COUNTY J V S D,129584,330-729-4000,chris.stewart@mahoningctc.com,CANFIELD,OH,44406
6dd5ed5d-a282-4527-99b8-563c49cd6c71,LOVING SAVIOR OF THE HILLS LUTHERAN SCHOOL,235441,909-597-2948,,CHINO HILLS,CA,91709
f775a77b-512a-4b2f-984e-23f35783ced9,RAPPAHANNOCK COUNTY LIBRARY,126467,540-675-3780,amandawrcpl@gmail.com,WASHINGTON,VA,22747
3e0e78d1-14f9-4f2e-97af-643234076854,SOUTHERN WESTCHESTER BOCES,123677,914-592-4203,,HARRISON,NY,10528
f1ee4802-aee7-4694-9a37-a5f411e405d8,ODIN PUBLIC SCHOOL DISTRICT 722,136773,618-775-8266,,ODIN,IL,62870
8e6f92a6-1c25-44bc-8266-2691117c19b9,OREARVILLE SCHOOL DISTRICT R  IV,137392,660-529-2481,,SLATER,MO,65349
30a46597-396e-40dc-ad57-c560a60d93fd,SOUTHERN WESTCHESTER BOCES,123677,914-592-4203,,HARRISON,NY,10528
2d0b2be3-12cf-4d9a-834e-51e44a324da0,CAROLINA VOYAGER SCHOOL,16077189,843-303-9782,,CHARLESTON,SC,29407
42328a16-7f4e-41f7-bdf8-2b04f281341b,PATTONSBURG SCHOOL DIST R 2,137233,660-367-2111,bpottorff@pattonsburg.k12.mo.us,PATTONSBURG,MO,64670
dd86be73-492a-4c7b-8070-804d4296445e,SOUTHERN WESTCHESTER BOCES,123677,914-592-4203,,HARRISON,NY,10528
ac4f456f-0f45-4960-bf93-930646816d4a,ASTEC SCHOOL,217102,405-947-6272,,OKLAHOMA CITY,OK,73107
98a87398-1f79-4385-b8eb-ba8b0aab2b40,LAKES INTERNATIONAL LANGUAGE ACADEMY,16049261,651-464-8989,jlundgren@mylila.org,FOREST LAKE,MN,55025
cddd721c-5b42-467a-a612-0e866d6f392d,SCRANTON PREPARATORY SCHOOL,19431,570-941-7737,,SCRANTON,PA,18509
d550cb16-68dd-4ffe-b32f-0757116701bd,ST LUCAS LUTHERAN SCHOOL,61084,414-483-9122,,MILWAUKEE,WI,53207
f57e3aa9-2f79-4356-b525-f657243b2132,GUILDERLAND CENTRAL SCH DIST,124078,518-456-6200,,GUILDERLAND CENTER,NY,12085
e660e99c-dbb3-4c28-ba5c-24ab15f2d531,DAKOTA SCHOOL DISTRICT 201,135844,844-632-5682,admin@dakota201.com,DAKOTA,IL,61018
b804a472-c879-4283-8392-d90346d6f4b7,FLOWING WELLS UNIFIED SCHOOL DIST 8,143118,520-696-8801,,TUCSON,AZ,85705
43668ab9-f820-4356-b8b1-ec7adc154f63,ST MICHAEL-ALBERTVILLE S D 885,133576,763-497-3180,wayneh@stma.k12.mn.us,ALBERTVILLE,MN,55301
303da0ea-14f9-4d49-bcaa-57c5293c7f09,NERINX HALL HIGH SCHOOL,74056,314-968-1505,mnahm@nerinxhs.org,SAINT LOUIS,MO,63119
2f7da568-5a20-4c87-8e03-971a1c4a3fc5,GREENEVIEW LOCAL SCHOOL DIST,129929,937-675-2728,,JAMESTOWN,OH,45335
3425b12a-7b99-418d-a774-ddfc6114a176,EMINENCE COMMUNITY SCHOOL CORPORATION,130233,765-528-2101,,EMINENCE,IN,46125
272b0963-57f3-4fcb-8f92-fbb549e2f518,KINDER CUB SCHOOL,16075962,352-498-0002,Aimee.underwood@kindercubschool.com,CROSS CITY,FL,32628
5a1cceeb-c4b7-4b8c-b7fc-1e1533efe128,Woodman School District 18 a.k.a. Woodman Elementary,135136,406-273-6770,jbird@missoulacounty.us,LOLO,MT,59847
22cfdd1b-ed49-4883-ad36-64d95f315780,OKEECHOBEE COUNTY SCHOOL DIST,127898,863-462-5000,,OKEECHOBEE,FL,34974
970f4ce5-fe85-4dd6-901d-3684e29de891,GENERAL N B BAKER LIBRARY,132293,712-446-3839,genbakrlibr@midlands.net,SUTHERLAND,IA,51058
377c55cb-07fc-400b-8fd1-4739729d830c,AUSTIN MEMORIAL LIBRARY,141239,281-592-3920,mcohn@clevelandtexas.com,CLEVELAND,TX,77327
888f7a49-56a1-41bb-87a4-89d976a0e3e7,BOGALUSA CITY SCHOOL DISTRICT,139239,985-281-2226,mia@bogschools.org,BOGALUSA,LA,70427
b203f60e-cf9d-4860-9034-8ed5aa9549cb,EASTERN ALLAMAKEE SCHOOL DIST,132496,563-538-4201,,LANSING,IA,52151
e4e96b1a-9cb6-4ae0-b6b4-684d881e2e0b,Parker Performing Arts School Consortium,17015879,720-709-7400,,Englewood,CO,80112
1e5ce3c2-c0cf-465e-adcf-00a0da8f82b5,EASTERN ALLAMAKEE SCHOOL DIST,132496,563-538-4201,,LANSING,IA,52151
e201f99c-e8e6-4d0f-8bb9-e1dbdf1271b7,St. John Paul II Catholic High School,17016076,623-233-2777,,Avondale,AZ,85392
30a7a05b-c908-40da-897e-bddf77ecd528,PECATONICA AREA SCHOOL DIST,132926,608-523-4248,mflannery@pecatonica.k12.wi.us,BLANCHARDVILLE,WI,53516
464e5fad-9fa0-4c4e-8087-27c5eb76a2ba,The San Francisco School,17021065,415-239-5065,tdhamer@sfschool.org,SAN FRANCISCO,CA,94134
8a769f0a-be38-4905-845e-c0858ae25072,PERANDOE SPECIAL ED DIST,136489,618-282-6251,rockincoupons1@hotmail.com,Red Bud,IL,62278
a551e501-ace6-41bb-869e-706fbaa8b254,IMAGINE SCHOOLS AT RIVERSIDE COUNTY,16075953,760-391-9200,,COACHELLA,CA,92236
e30c9a67-bddb-4d2c-86e9-e0de95ce818f,PINCKNEYVILLE SCHOOL DIST 50,136485,618-357-5161,,PINCKNEYVILLE,IL,62274
2c8bfd4e-28c1-4a34-a3c6-55701a71fd58,IMAGINE CHARTER ELEMNTARY SCHOOL AT ROSEFIELD,16028078,623-344-4300,,SURPRISE,AZ,85379
75d3035f-90b6-4e88-b879-e1a8f2efc680,PINCKNEYVILLE COMM H S DST 101,136486,618-357-5013,,PINCKNEYVILLE,IL,62274
eca94768-4244-4bfb-b5c1-963a385d2925,KETTERING CITY SCHOOL DISTRICT,129983,937-499-1400,,KETTERING,OH,45429
bb931fb6-c365-45b8-848e-8d9e47b8cfc1,PINCKNEYVILLE PUBLIC LIBRARY,136484,618-357-2410,kwest@pinckneyville.lib.il.us,PINCKNEYVILLE,IL,62274
85ca7a63-0789-4ce8-919d-738e44c705d2,"Head Start of Rockland, Inc.",17003129,845-429-4122,,Haverstraw,NY,10927
bfc72a35-eb54-478a-8ffb-ecc94639f1a7,AMIkids Bennettsville,151487,843-479-0420,,BENNETTSVILLE,SC,29512
39d25c89-26c4-4a76-bbc0-0c965ad872de,PLEASANT HILL C U SCH DIST 3,136539,217-734-2311,wolfcoach1@yahoo.com,PLEASANT HILL,IL,62366
f5d53d96-ade6-4c8e-bf33-2c0735a7fd26,"CENTER FOR FAMILY RESOURCES, INC.",16040710,973-962-0055,,RINGWOOD,NJ,07456
27165df7-b1c7-4b51-9860-bd423eb408f2,RACCOON CONS SCHOOL DISTRICT 1,136711,618-532-7329,,CENTRALIA,IL,62801
e1d2d4a3-3c4a-493f-9d9a-dfde21cb48f1,KINSLEY-OFFERLE USD 347,138038,620-659-3646,triisoe@usd347.org,KINSLEY,KS,67547
e919181a-bf7c-494b-9069-5446051d16bb,IMAGINE SUPERSTITION SCHOOLS,17027116,480-355-0530,,Apache Junction,AZ,85120
f232d6a8-5507-42ca-8b23-4ff81c2eb16f,RED BUD PUBLIC LIBRARY,136491,618-282-2255,,RED BUD,IL,62278
0b6ceac9-0dae-48a8-9fdc-0403b542c636,"FLORENCE FULLER CHILD DEVELOPMENT CENTERS, INC",16057893,561-391-7274,,BOCA RATON,FL,33432
77ba9c8d-6860-4e52-b12a-f297327ea42f,LE JARDIN COMMUNITY CENTER,16045205,305-245-4994,,HOMESTEAD,FL,33030
c0ff7817-d83e-4072-8cb1-3aee2ed65ac6,RICK WARREN MEMORIAL PUBLIC LIBRARY DISTRICT,16033739,618-568-1843,,ELKVILLE,IL,62932
6bbe4c05-2659-4bc6-920d-6d5f3e0281a1,ROME COMM CONS SCHOOL DIST 2,136733,618-266-7214,mbvoss@roe25.com,DIX,IL,62830
c27d883b-36ac-496f-bc3a-8d899282a187,ROME COMM CONS SCHOOL DIST 2,136733,618-266-7214,mbvoss@roe25.com,DIX,IL,62830
c48649b3-ed76-463a-8717-eee0c9c01d81,ROSSVILLE-ALVIN C U SCH DIST 7,135828,217-748-6600,johnsoncl@rossville.k12.il.us,ROSSVILLE,IL,60963
9b8c3e42-d0af-431a-8f72-8c51e69c028e,RUMC - STATEN ISLAND HEAD START,16050366,718-422-2225,,STATEN ISLAND,NY,10310
9885d277-a817-4920-ba21-20b309b97b07,ROYALTON PUBLIC LIBRARY DIST,136854,618-984-4463,,ROYALTON,IL,62983
a6573199-a0b2-4cce-8c16-7eb9f8ffd959,"MOHAWK VALLEY COMMUNITY ACTION AGENCY, INC.",16038264,315-624-9930,,UTICA,NY,13502
