application_number,request_for_proposal_document,rfp_identifier,rfp_upload_date,total_services_requested,certified_date_time
240007329,http://publicdata.usac.org/SL/Prd/Form470/329489/240007329/Essex%20North%202024%20470%20RFP%20Cat%201%20Internet%20Access%20and%20WAN.pdf,true,2023-12-08T15:12:09.000,1,2023-12-08T15:40:07.000
240007332,http://publicdata.usac.org/SL/Prd/Form470/347076/240007332/2024%20C2%20Bidding%20Instructions.pdf,true,2023-12-06T15:12:40.000,1,2023-12-06T15:21:38.000
240007333,,false,,2,2023-12-13T10:58:28.000
240007334,http://publicdata.usac.org/SL/Prd/Form470/340056/240007334/Category%20Two%20Internal%20Connections%20Version%2021.xlsm,true,2023-12-06T12:12:53.000,63000,2023-12-06T12:53:51.000
240007335,http://publicdata.usac.org/SL/Prd/Form470/344820/240007335/KES%20Wireless%20Access%20Points%20RFP.pdf,true,2023-12-11T10:12:30.000,50,2023-12-11T10:03:28.000
240007339,http://publicdata.usac.org/SL/Prd/Form470/337634/240007339/FY2024%20C2%20RFP%20Flat%20Rock%20Hawcreek%20SC.pdf,true,2023-12-06T13:12:32.000,28,2023-12-06T13:28:30.000
240007342,http://publicdata.usac.org/SL/Prd/Form470/333695/240007342/2024%20WJCC%20C2%20Serv%20Spec.pdf,true,2023-12-07T13:12:32.000,1379,2023-12-07T13:07:30.000
240007343,http://publicdata.usac.org/SL/Prd/Form470/344820/240007343/KMHS%20Network%20Fiber%20Weights%20RFP.pdf,true,2023-12-11T09:12:58.000,400,2023-12-11T09:49:56.000
240007345,http://publicdata.usac.org/SL/Prd/Form470/347202/240007345/ADPS%202024%20C1%20Addendum%201%20QandA.pdf,true,2024-01-12T16:01:13.000,8,2024-01-04T12:39:10.000
240007346,http://publicdata.usac.org/SL/Prd/Form470/329489/240007346/Essex%20North%202024%20470%20RFP%20Cat%202%20Managed%20Services.pdf,true,2023-12-08T15:12:35.000,1,2023-12-08T15:39:33.000
240007349,http://publicdata.usac.org/SL/Prd/Form470/344820/240007349/Norwich%20Busbarn%20Stadium%20Fiber%20RFP%20P2.pdf,true,2023-12-11T09:12:19.000,2500,2023-12-11T09:58:17.000
240007351,http://publicdata.usac.org/SL/Prd/Form470/379843/240007351/SW24_ASU_MIBS%20Equipment%20list.pdf,true,2024-01-03T10:01:25.000,1,2024-01-03T10:06:23.000
240007352,http://publicdata.usac.org/SL/Prd/Form470/392139/240007352/Proposal%20Price%20Worksheet.xlsx,true,2023-12-07T09:12:53.000,5,2023-12-07T09:43:52.000
240007354,,false,,1,2024-01-23T14:49:23.000
240007359,,false,,1,2023-12-06T12:17:01.000
240007360,http://publicdata.usac.org/SL/Prd/Form470/350321/240007360/818%2024A5b.pdf,true,2023-12-06T12:12:49.000,1,2023-12-06T12:20:47.000
240007362,,false,,1,2023-12-11T09:48:02.000
240007363,http://publicdata.usac.org/SL/Prd/Form470/17027726/240007363/Faith%20WAN%20Q%20and%20A.docx,true,2023-12-21T18:12:04.000,1,2023-12-06T12:37:57.000
240007368,http://publicdata.usac.org/SL/Prd/Form470/336926/240007368/Edgewood%20CSD%20FY2024%20FCC%20Form%20470%20Application%20Narrative.docx,true,2023-12-14T09:12:54.000,3,2023-12-14T09:13:52.000
240007372,,false,,8,2023-12-07T13:20:49.000
240007374,,false,,1,2023-12-13T09:26:33.000
240007375,http://publicdata.usac.org/SL/Prd/Form470/342178/240007375/EUREKA_Cat1_RFP%20Internet_2024.pdf,true,2023-12-14T13:12:21.000,2,2023-12-14T13:51:19.000
240007378,,false,,48,2023-12-06T13:46:10.000
240007380,http://publicdata.usac.org/SL/Prd/Form470/335322/240007380/Wanbid20241.pdf,true,2024-01-05T16:01:36.000,5,2024-01-05T16:07:34.000
240007387,http://publicdata.usac.org/SL/Prd/Form470/337442/240007387/Baugo%202024%20RFP%20Network%20Equipment.pdf,true,2023-12-06T14:12:43.000,20,2023-12-06T14:50:41.000
240007388,,false,,1,2023-12-07T10:34:34.000
240007389,http://publicdata.usac.org/SL/Prd/Form470/331217/240007389/Syosset%20Form%20470%20240007389%20Question%20and%20Answer%20Addendum.docx,true,2024-01-11T14:01:31.000,1,2023-12-15T09:54:49.000
240007397,,false,,20,2023-12-08T14:03:46.000
240007398,,false,,1,2023-12-06T15:16:24.000
240007399,http://publicdata.usac.org/SL/Prd/Form470/336461/240007399/Morgan%20Equipment%20and%20Cost%20List.xlsx,true,2023-12-06T16:12:31.000,35,2023-12-06T16:41:30.000
240007400,,false,,1,2024-01-02T14:36:40.000
240007402,http://publicdata.usac.org/SL/Prd/Form470/338504/240007402/RCS%20ERate%20RFP%202024.pdf,true,2023-12-08T09:12:11.000,23,2023-12-08T09:05:10.000
240007403,,false,,1,2023-12-06T15:52:38.000
240007408,,false,,70,2023-12-12T11:22:22.000
240007409,http://publicdata.usac.org/SL/Prd/Form470/333023/240007409/BidRequestforSwitches.pdf,true,2023-12-08T14:12:30.000,141,2023-12-08T14:52:29.000
240007411,http://publicdata.usac.org/SL/Prd/Form470/347075/240007411/Preston%20C2%20Cover%20Page.pdf,true,2023-12-06T16:12:06.000,21,2023-12-06T16:25:05.000
240007412,,false,,4,2023-12-11T13:57:42.000
240007413,,false,,1,2024-01-11T10:28:56.000
240007415,http://publicdata.usac.org/SL/Prd/Form470/337374/240007415/RFB%20MSDWT%20C2%20Network%20Equipment%20FY2024.pdf,true,2023-12-22T07:12:37.000,1,2023-12-22T07:03:35.000
240007417,http://publicdata.usac.org/SL/Prd/Form470/338206/240007417/2024%20REVISED%20Iosco%20RESA%20C2%20Projects%20_Bid%20Due%20Update.xlsx,true,2024-02-14T11:02:27.000,2,2024-01-11T11:19:32.000
240007418,http://publicdata.usac.org/SL/Prd/Form470/17002257/240007418/MicrowaveRFP2023.docx,true,2023-12-06T17:12:33.000,10,2023-12-06T17:04:32.000
240007422,http://publicdata.usac.org/SL/Prd/Form470/17029056/240007422/HR24_RFP_C2_UPS%20Devices.pdf,true,2023-12-08T16:12:28.000,5,2023-12-08T16:20:26.000
240007423,,false,,1,2023-12-07T12:02:31.000
240007427,http://publicdata.usac.org/SL/Prd/Form470/334968/240007427/023_DW_0124%20Equipment%20List%20Bid%20Form_Final.xlsx,true,2023-12-07T12:12:44.000,13000,2023-12-07T12:36:43.000
240007432,http://publicdata.usac.org/SL/Prd/Form470/350552/240007432/ISP%20RFP%2023_24.pdf,true,2023-12-14T11:12:30.000,2,2023-12-14T11:49:28.000
240007433,http://publicdata.usac.org/SL/Prd/Form470/346678/240007433/Little%20Axe%20IFCB%20240007433.pdf,true,2023-12-07T12:12:51.000,1,2023-12-07T12:14:49.000
240007434,http://publicdata.usac.org/SL/Prd/Form470/351207/240007434/2024%20LammersvilleUSD%20Form%20470%20240007434%20QA%20Addendum%201%20.pdf,true,2024-01-16T16:01:44.000,224,2023-12-21T16:44:37.000
240007435,http://publicdata.usac.org/SL/Prd/Form470/351593/240007435/NMSD_FY2024_C1_IA_RFP%20Addendum.docx,true,2023-12-07T17:12:58.000,1,2023-12-06T18:17:23.000
240007440,http://publicdata.usac.org/SL/Prd/Form470/349841/240007440/District%20Fiber.pdf,true,2023-12-06T22:12:01.000,1,2023-12-06T22:26:59.000
240007441,http://publicdata.usac.org/SL/Prd/Form470/350395/240007441/CNUSD%200303%2024A11b.pdf,true,2023-12-06T19:12:53.000,52,2023-12-06T19:24:51.000
240007443,http://publicdata.usac.org/SL/Prd/Form470/17028400/240007443/DUNCAN%20PUBLIC%20LIBRARY%20OK%20RFP%20240007443%202425%20INT.pdf,true,2024-01-25T16:01:46.000,2,2024-01-25T16:58:44.000
240007447,http://publicdata.usac.org/SL/Prd/Form470/331216/240007447/24%20Hauppauge%20C1%20Internet%20Access%20Service%20Specifications.pdf,true,2023-12-15T15:12:01.000,6,2023-12-15T15:38:59.000
240007448,,false,,1,2023-12-06T20:06:56.000
240007449,http://publicdata.usac.org/SL/Prd/Form470/341694/240007449/20231218_095602.jpg,true,2023-12-18T13:12:02.000,6,2023-12-18T09:51:39.000
240007453,,false,,2,2023-12-07T09:45:25.000
240007455,,false,,1,2023-12-12T18:20:05.000
240007456,http://publicdata.usac.org/SL/Prd/Form470/341961/240007456/2024%20Cat%202%20RFP%20_%20Vaughn%20School%20District%2074%20a.k.a.%20Vaughn%20Elementary.pdf,true,2023-12-11T12:12:45.000,65,2023-12-11T12:49:50.000
240007459,http://publicdata.usac.org/SL/Prd/Form470/351271/240007459/UUSD%20Pomolita%20Fiber%20Project%202024.25.pdf,true,2023-12-07T00:12:51.000,1000,2023-12-07T00:04:50.000
240007460,http://publicdata.usac.org/SL/Prd/Form470/395693/240007460/470_240007460_RFP129A_24_Extension.docx,true,2024-01-11T13:01:00.000,2,2023-12-07T00:27:49.000
240007461,http://publicdata.usac.org/SL/Prd/Form470/347555/240007461/2024%20RFP%20WORKSHEET%20%20JEFFERSON%20%20AMEND.pdf,true,2023-12-20T00:12:58.000,1,2023-12-19T17:56:17.000
240007463,,false,,1,2023-12-07T02:40:23.000
240007465,,false,,43,2023-12-07T06:15:38.000
240007472,http://publicdata.usac.org/SL/Prd/Form470/364672/240007472/RFP%20for%202024%20470%20Narrative%20for%20Jersey%20City%20Golden%20Door%20Charter%20School.docx,true,2023-12-22T10:12:42.000,1,2023-12-22T10:07:40.000
240007474,,,,1,2023-12-07T09:19:00.000
240007476,,false,,1,2023-12-07T10:00:40.000
240007478,http://publicdata.usac.org/SL/Prd/Form470/336262/240007478/HockingHills%20Fy2024%20Equipment%20List.xlsx,true,2024-02-12T13:02:40.000,8,2024-02-12T13:40:38.000
240007479,,false,,1,2023-12-07T09:37:49.000
240007484,,false,,1,2023-12-07T10:20:27.000
240007485,http://publicdata.usac.org/SL/Prd/Form470/322621/240007485/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-07T10:12:08.000,1,2023-12-07T10:02:06.000
240007488,http://publicdata.usac.org/SL/Prd/Form470/232235/240007488/revised%20RFP.docx,true,2023-12-07T11:12:11.000,15000,2023-12-07T11:05:09.000
240007489,,false,,1,2023-12-07T10:42:06.000
240007490,http://publicdata.usac.org/SL/Prd/Form470/319114/240007490/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-07T10:12:15.000,2,2023-12-07T10:20:13.000
240007494,http://publicdata.usac.org/SL/Prd/Form470/334178/240007494/SRLS%20FY2024%20%20RFP%20for%20Air%20Card%20Service%20to%20Bookmobiles%20and%20Mobile%20Van%2016%20Units.pdf,true,2023-12-07T11:12:55.000,16,2023-12-07T11:08:53.000
240007495,http://publicdata.usac.org/SL/Prd/Form470/266476/240007495/RFP%20CCA%202024.pdf,true,2023-12-11T10:12:43.000,5,2023-12-11T10:08:42.000
240007497,http://publicdata.usac.org/SL/Prd/Form470/347123/240007497/Rattan%20OK%20RFP%202425%20C2%20WAPs.pdf,true,2023-12-14T09:12:22.000,42,2023-12-14T09:03:20.000
240007499,,false,,1,2023-12-07T10:36:15.000
240007500,,false,,1,2023-12-07T13:05:38.000
240007501,http://publicdata.usac.org/SL/Prd/Form470/249903/240007501/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-07T10:12:39.000,1,2023-12-07T10:32:38.000
240007505,,false,,2,2023-12-12T13:59:46.000
240007506,http://publicdata.usac.org/SL/Prd/Form470/346428/240007506/Sample%20Service%20Provider%20Contract%20FY2024.docx,true,2023-12-18T09:12:26.000,3,2023-12-18T09:28:24.000
240007510,,false,,3,2023-12-07T10:42:28.000
240007511,,false,,1,2023-12-07T10:55:49.000
240007512,http://publicdata.usac.org/SL/Prd/Form470/398940/240007512/DPSA%20MacroConnect%2012.27.23%20330pm.pdf,true,2024-01-03T09:01:29.000,1,2023-12-11T10:09:23.000
240007514,http://publicdata.usac.org/SL/Prd/Form470/248803/240007514/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-07T10:12:15.000,1,2023-12-07T10:46:13.000
240007515,,false,,3,2023-12-07T11:47:29.000
240007518,http://publicdata.usac.org/SL/Prd/Form470/333004/240007518/depot%20connectivity%20RFP.docx,true,2023-12-08T08:12:07.000,2,2023-12-08T08:57:05.000
240007519,http://publicdata.usac.org/SL/Prd/Form470/343350/240007519/2024_2025%20Internal%20Connections%20RFP%20%20Wiring%20JCAP.pdf,true,2023-12-07T10:12:17.000,20000,2023-12-07T10:53:15.000
240007520,http://publicdata.usac.org/SL/Prd/Form470/398943/240007520/RFP%20DAT%202024.pdf,true,2023-12-11T10:12:54.000,1,2023-12-11T10:09:53.000
240007524,,false,,1,2024-01-08T17:34:43.000
240007527,,false,,1,2024-01-25T12:24:40.000
240007529,,false,,1,2023-12-07T11:03:37.000
240007531,,false,,8,2024-01-26T11:24:30.000
240007532,http://publicdata.usac.org/SL/Prd/Form470/346237/240007532/Request%20for%20proposal%20ERate%202024%20Cat.%202.pdf,true,2023-12-07T11:12:17.000,50,2023-12-07T11:48:15.000
240007533,http://publicdata.usac.org/SL/Prd/Form470/256714/240007533/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-07T11:12:32.000,1,2023-12-07T11:05:31.000
240007538,http://publicdata.usac.org/SL/Prd/Form470/266471/240007538/RFP%20GCA%202024.pdf,true,2023-12-11T10:12:39.000,1,2023-12-11T10:11:38.000
240007540,http://publicdata.usac.org/SL/Prd/Form470/351622/240007540/2024_RAINIER_C2_012624_Attachment%20A_Cost%20Proposal%20Form.xlsx,true,2023-12-15T10:12:01.000,10,2023-12-15T10:15:00.000
240007541,http://publicdata.usac.org/SL/Prd/Form470/398044/240007541/HPCS%20C2%20RFP%202024.pdf,true,2023-12-13T14:12:28.000,5,2023-12-13T14:26:27.000
240007543,http://publicdata.usac.org/SL/Prd/Form470/360747/240007543/RFP%20HDA%202024.pdf,true,2023-12-11T10:12:05.000,1,2023-12-11T10:12:03.000
240007545,http://publicdata.usac.org/SL/Prd/Form470/398492/240007545/2024_REDMONDPROF_C2_012624_Attachment%20A_Cost%20Proposal%20Form.xlsx,true,2023-12-15T10:12:15.000,32,2023-12-15T10:15:14.000
240007547,,false,,1,2023-12-07T12:55:55.000
240007548,http://publicdata.usac.org/SL/Prd/Form470/346750/240007548/Flower%20Mound%20School%20District%20_%20240007548%2012.8.23.pdf,true,2023-12-08T16:12:19.000,1,2023-12-07T12:55:51.000
240007549,http://publicdata.usac.org/SL/Prd/Form470/392166/240007549/2024_SUMMIT%20LC_011924_Attachment%20A_Cost%20Proposal%20Form.xlsx,true,2023-12-13T12:12:44.000,30,2023-12-13T12:07:42.000
240007551,http://publicdata.usac.org/SL/Prd/Form470/360903/240007551/NA%20ATT%2012.13.23%20607pm.pdf,true,2023-12-14T10:12:00.000,1,2023-12-11T10:13:15.000
240007552,http://publicdata.usac.org/SL/Prd/Form470/365282/240007552/PAE%20ATT%2012.13.23%20607pm.pdf,true,2023-12-14T10:12:36.000,1,2023-12-11T10:13:44.000
240007553,http://publicdata.usac.org/SL/Prd/Form470/341694/240007553/2024%20Form%20470%20_%20Internet%20RFP%20_%20Pricing%20Worksheet%20_%20Sweet%20Grass%20County%20High%20School%20District%20.rtf,true,2023-12-07T11:12:48.000,2,2023-12-07T11:44:46.000
240007554,http://publicdata.usac.org/SL/Prd/Form470/267411/240007554/RFP%20SPA%202024.pdf,true,2023-12-11T10:12:08.000,1,2023-12-11T10:14:06.000
240007558,http://publicdata.usac.org/SL/Prd/Form470/337616/240007558/Addendum%20Notice%20Q%20and%20A%20FCC%20Form%20240007558%20N%20Harrison.docx,true,2023-12-22T15:12:49.000,13,2023-12-07T14:27:06.000
240007563,http://publicdata.usac.org/SL/Prd/Form470/350450/240007563/0465%2024C%201%20Olive%20Peirce%20Middle%20School%20Structured%20Cabling%20Drawings.pdf,true,2023-12-07T13:12:39.000,1000,2023-12-07T13:31:37.000
240007568,,false,,1,2023-12-12T16:04:01.000
240007569,http://publicdata.usac.org/SL/Prd/Form470/331536/240007569/24%20_%20WSWHE%20Questions%20and%20Answers.pdf,true,2024-01-03T09:01:28.000,4,2023-12-15T09:51:15.000
240007570,http://publicdata.usac.org/SL/Prd/Form470/336565/240007570/Placeholder%20RFP.docx,true,2024-01-16T05:01:33.000,1,2024-01-16T05:20:31.000
240007572,http://publicdata.usac.org/SL/Prd/Form470/331536/240007572/24%20_%20WSWHE%20Questions%20and%20Answers.pdf,true,2024-01-03T09:01:47.000,11,2023-12-15T09:50:40.000
240007573,http://publicdata.usac.org/SL/Prd/Form470/331536/240007573/24%20_%20WSWHE%20Questions%20and%20Answers.pdf,true,2024-01-03T09:01:49.000,25,2023-12-15T09:50:23.000
240007574,http://publicdata.usac.org/SL/Prd/Form470/331536/240007574/24%20_%20WSWHE%20Questions%20and%20Answers.pdf,true,2024-01-03T09:01:10.000,1,2023-12-15T09:49:40.000
240007578,,false,,10,2023-12-07T13:10:31.000
240007579,http://publicdata.usac.org/SL/Prd/Form470/344031/240007579/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-07T12:12:24.000,1,2023-12-07T12:59:22.000
240007580,,false,,1,2023-12-12T16:03:41.000
240007582,,false,,19,2023-12-07T13:11:54.000
240007586,http://publicdata.usac.org/SL/Prd/Form470/341970/240007586/RFP%20_%20Blank%20Placeholder%20_%20.pdf,true,2023-12-11T12:12:56.000,1,2023-12-11T12:16:54.000
240007588,http://publicdata.usac.org/SL/Prd/Form470/349477/240007588/BN24_RFP_C2_Firewall_.pdf,true,2023-12-13T11:12:23.000,1,2023-12-13T11:15:20.000
240007592,,false,,4,2023-12-15T10:51:50.000
240007595,,false,,1,2023-12-07T18:32:01.000
240007596,http://publicdata.usac.org/SL/Prd/Form470/336277/240007596/Miami%20Trace%20LSD%20Form%20470%20Application%20Narrative%20Category%20One.pdf,true,2023-12-20T14:12:05.000,1,2023-12-20T14:32:04.000
240007597,http://publicdata.usac.org/SL/Prd/Form470/338358/240007597/CSCS%20HS%20with%20APs%20and%20closets.pdf,true,2023-12-07T14:12:52.000,48,2023-12-07T14:20:50.000
240007599,http://publicdata.usac.org/SL/Prd/Form470/347281/240007599/SALL%20Addendum%201%20470%20240007599%20C2%20QandA.pdf,true,2024-02-07T15:02:31.000,18,2024-01-23T15:04:17.000
240007601,,false,,1,2023-12-07T14:44:07.000
240007604,,false,,1,2023-12-07T15:47:36.000
240007605,,false,,80,2023-12-08T09:17:48.000
240007606,http://publicdata.usac.org/SL/Prd/Form470/331381/240007606/Attachment%201%20Middleburgh%20Cabling.xlsx,true,2023-12-13T20:12:11.000,50,2023-12-13T20:48:10.000
240007608,http://publicdata.usac.org/SL/Prd/Form470/345585/240007608/Addendum%201%20Randolph.pdf,true,2023-12-15T13:12:28.000,68,2023-12-07T14:51:53.000
240007612,,false,,1,2023-12-07T15:01:10.000
240007614,,false,,1,2023-12-07T15:00:46.000
240007618,,false,,1,2023-12-07T15:12:05.000
240007626,http://publicdata.usac.org/SL/Prd/Form470/336236/240007626/North%20Fork%20LSD%20FY2024%20FCC%20Form%20470%20Application%20Narrative.docx,true,2023-12-08T12:12:22.000,1,2023-12-08T12:30:20.000
240007630,http://publicdata.usac.org/SL/Prd/Form470/336933/240007630/Clermont%20Northeastern%20SD%20FY2024%20FCC%20Form%20470%20Application%20Narrative.docx,true,2023-12-08T15:12:13.000,1,2023-12-08T15:51:11.000
240007632,http://publicdata.usac.org/SL/Prd/Form470/381984/240007632/2024%20C2%20Bidding%20Instructions.pdf,true,2023-12-07T16:12:11.000,1,2023-12-07T16:02:10.000
240007633,,false,,4,2023-12-07T16:03:01.000
240007634,,false,,1,2023-12-07T15:55:19.000
240007635,http://publicdata.usac.org/SL/Prd/Form470/342323/240007635/Kildeer%20C2%20WAP%20Controller%20UPS%20W%20Install%20RFP.docx,true,2023-12-08T16:12:45.000,1,2023-12-08T16:46:43.000
240007636,,false,,1,2023-12-08T12:23:18.000
240007638,http://publicdata.usac.org/SL/Prd/Form470/344956/240007638/RFP_2024CoreSwitch.docx,true,2023-12-08T09:12:51.000,54,2023-12-08T09:20:49.000
240007641,http://publicdata.usac.org/SL/Prd/Form470/338621/240007641/RFPFM%20Kent%20ISD%20FY24.pdf,true,2023-12-20T13:12:21.000,276,2023-12-20T13:40:19.000
240007642,,false,,5,2023-12-15T14:32:40.000
240007645,,false,,1,2023-12-12T13:56:56.000
240007646,,false,,10,2023-12-08T11:07:00.000
240007647,http://publicdata.usac.org/SL/Prd/Form470/349987/240007647/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2023-12-07T16:12:57.000,15,2023-12-07T16:58:55.000
240007648,http://publicdata.usac.org/SL/Prd/Form470/337588/240007648/Lawrenceburg%20Community%20School%20Corporation%20RFP%20C2%20FINAL.docx,true,2023-12-08T21:12:41.000,21,2023-12-08T21:43:39.000
240007651,,false,,8000,2023-12-13T11:49:40.000
240007653,http://publicdata.usac.org/SL/Prd/Form470/344422/240007653/2024%20C2%20Bidding%20Instructions.pdf,true,2023-12-07T16:12:01.000,40,2023-12-07T16:28:01.000
240007657,http://publicdata.usac.org/SL/Prd/Form470/351209/240007657/790.24A.5%20ISP%20only.pdf,true,2023-12-07T17:12:13.000,1,2023-12-07T17:23:12.000
240007658,http://publicdata.usac.org/SL/Prd/Form470/346611/240007658/Edmond%20ISD%20OK%20RFP%202425%20INT%20WAN_V1%20Existing%20Configuration.pdf,true,2023-12-12T12:12:22.000,1,2023-12-12T12:49:20.000
240007659,http://publicdata.usac.org/SL/Prd/Form470/351209/240007659/0790.24A.11%20WAN.pdf,true,2023-12-07T17:12:43.000,6,2023-12-07T17:19:42.000
240007660,http://publicdata.usac.org/SL/Prd/Form470/349691/240007660/Erate%20FY24%20Form%20470%20Bid%20Request%20Network%20Switches.docx,true,2023-12-08T15:12:19.000,53,2023-12-08T15:25:18.000
240007662,,false,,15,2023-12-07T17:33:37.000
240007665,,false,,1,2023-12-07T17:04:59.000
240007671,http://publicdata.usac.org/SL/Prd/Form470/400414/240007671/EYA%20Yanceyville%20659E%2024A5b.pdf,true,2023-12-07T19:12:47.000,1,2023-12-07T19:59:45.000
240007675,http://publicdata.usac.org/SL/Prd/Form470/308319/240007675/2024%20RFP%20Our%20Mother%20of%20Sorrows.pdf,true,2023-12-15T11:12:40.000,250,2023-12-15T11:02:39.000
240007676,http://publicdata.usac.org/SL/Prd/Form470/17035635/240007676/John%20W.%20Rex%20Charter%20School%20OK%20RFP%20C2%202425.pdf,true,2023-12-19T10:12:38.000,41,2023-12-19T10:41:36.000
240007677,,false,,1,2023-12-07T19:38:22.000
240007679,http://publicdata.usac.org/SL/Prd/Form470/17004753/240007679/MCOE%20Consortum%20Broadband%20Services%202024..25.pdf,true,2023-12-07T19:12:08.000,1,2023-12-07T19:30:06.000
240007682,,false,,2,2023-12-07T20:32:49.000
240007683,http://publicdata.usac.org/SL/Prd/Form470/352370/240007683/RFP_110_24_Addendum_1.pdf,true,2024-01-05T13:01:40.000,60,2023-12-19T15:49:22.000
240007685,,false,,2,2023-12-07T21:00:14.000
240007688,http://publicdata.usac.org/SL/Prd/Form470/214550/240007688/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-07T21:12:41.000,1,2023-12-07T21:16:40.000
240007691,http://publicdata.usac.org/SL/Prd/Form470/395258/240007691/2024%20Category%202%20470%20Application%20narrative%20Equitas%20Academy%20Charter%20School%20Form%20470%20240007691.pdf,true,2023-12-10T14:12:16.000,5,2023-12-10T14:31:14.000
240007692,http://publicdata.usac.org/SL/Prd/Form470/17035326/240007692/2024%20Category%202%20470%20details%20for%20Sage%20Collegiate%20Public%20Charter%20School.pdf,true,2023-12-21T17:12:39.000,5,2023-12-21T17:34:37.000
240007696,,false,,1,2023-12-08T09:41:12.000
240007697,,false,,20,2023-12-08T09:41:44.000
240007698,,false,,1,2023-12-13T15:46:32.000
240007699,,false,,10,2023-12-15T10:17:38.000
240007700,,false,,110,2023-12-08T10:23:54.000
240007702,,false,,178,2023-12-08T10:18:40.000
240007708,,false,,1,2023-12-08T10:50:28.000
240007711,http://publicdata.usac.org/SL/Prd/Form470/336757/240007711/Placeholder%20RFP.docx,true,2024-01-17T11:01:19.000,1,2024-01-17T11:51:17.000
240007713,http://publicdata.usac.org/SL/Prd/Form470/400924/240007713/Erate%2020242025.docx,true,2023-12-08T11:12:35.000,350,2023-12-08T11:29:33.000
240007714,,false,,12,2023-12-19T16:51:22.000
240007717,http://publicdata.usac.org/SL/Prd/Form470/349736/240007717/ApJUSD_RFP_Internet_24_002_29.pdf,true,2023-12-08T18:12:07.000,1,2023-12-08T18:45:05.000
240007719,,false,,1,2023-12-12T13:49:55.000
240007720,,false,,3,2023-12-08T11:38:33.000
240007723,http://publicdata.usac.org/SL/Prd/Form470/17019123/240007723/ESC%20Region%2018%20RFP%202023.08.C%20Internet%20Access%20Services.docx,true,2023-12-08T14:12:54.000,1,2023-12-08T14:39:52.000
240007730,http://publicdata.usac.org/SL/Prd/Form470/17019123/240007730/Addendum%201%20F.docx,true,2024-01-15T16:01:23.000,5,2023-12-08T14:31:52.000
240007732,http://publicdata.usac.org/SL/Prd/Form470/400677/240007732/Episcopal%20Community%20Services%20430%2024A.5.pdf,true,2023-12-08T17:12:54.000,13,2023-12-08T17:11:52.000
240007735,http://publicdata.usac.org/SL/Prd/Form470/338397/240007735/Mattawan24.pdf,true,2023-12-08T12:12:21.000,6,2023-12-08T12:14:20.000
240007736,http://publicdata.usac.org/SL/Prd/Form470/400388/240007736/Clinton%20Essex%20FY%2024%20C1%20QA%20Document_No%20Questions.pdf,true,2024-01-09T08:01:42.000,1,2023-12-19T16:28:03.000
240007737,http://publicdata.usac.org/SL/Prd/Form470/17021201/240007737/VTEF_RFP_Network_Cabling_12082023.pdf,true,2023-12-08T14:12:39.000,12,2023-12-08T14:38:38.000
240007739,http://publicdata.usac.org/SL/Prd/Form470/400388/240007739/Clinton%20Essex%20FY%2024%20C2%20QA%20Document.pdf,true,2024-01-09T08:01:05.000,3,2023-12-19T16:27:23.000
240007740,http://publicdata.usac.org/SL/Prd/Form470/334162/240007740/RFP%20Bladen%20WAN%202024.pdf,true,2023-12-08T12:12:53.000,1,2023-12-08T12:19:52.000
240007741,http://publicdata.usac.org/SL/Prd/Form470/337771/240007741/Network%20equipment%20bid%20erate%202024%20.docx.pdf,true,2023-12-08T13:12:21.000,2,2023-12-08T13:47:19.000
240007742,http://publicdata.usac.org/SL/Prd/Form470/249065/240007742/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-08T12:12:07.000,1,2023-12-08T12:22:06.000
240007746,,false,,4,2023-12-12T09:41:46.000
240007747,,false,,1,2023-12-08T12:32:07.000
240007749,,false,,1,2024-01-22T11:08:24.000
240007750,http://publicdata.usac.org/SL/Prd/Form470/17005385/240007750/OUBOCES%20Liberty%20Cat2%20spreadsheet.pdf,true,2023-12-22T08:12:29.000,60,2023-12-22T08:56:27.000
240007753,,false,,1,2023-12-12T09:40:47.000
240007761,http://publicdata.usac.org/SL/Prd/Form470/400385/240007761/23%201500%20ADDENDUM%201%20QandA%20Final.pdf,true,2024-01-02T14:01:52.000,38,2023-12-08T15:41:26.000
240007763,,false,,2,2023-12-15T10:23:54.000
240007764,,false,,4,2023-12-08T13:21:32.000
240007765,http://publicdata.usac.org/SL/Prd/Form470/17000074/240007765/2024.2025%20Internet%20Communications%20Equipment.pdf,true,2023-12-08T15:12:39.000,102,2023-12-08T15:34:38.000
